Site,Date,Chl_mean,Dominant,Chl_min,Chl_max
BO,2022-08-04,25.49696958657067,Bacillariophyta,14.292391814630438,44.890658974602296
BO,2022-08-11,1.0585883296024883,Bacillariophyta,0.625660005551154,1.7423800793129987
BO,2022-08-16,8.8633298253574,Bacillariophyta,5.161132876255764,14.675141070346788
BO,2022-08-23,4.02222343138628,Cyanobacteria,2.3217124603527317,6.4235301085333525
BO,2022-08-30,1.858777541123133,Cryptophyta,1.1189256904777332,2.907123018546079
BO,2022-09-06,2.2816237205877186,Cryptophyta,1.3581446911955979,3.6644234590603086
BO,2022-09-13,1.7030129941071672,Cyanobacteria,0.9865099923450451,2.777998322987491
BO,2022-09-27,8.045809072067012,Cryptophyta,4.771784113305208,13.04750268132114
BO,2022-10-04,8.52358753248915,Bacillariophyta,5.105922993248179,14.272387348108266
DD,2014-06-05,1.8432928946472236,Cyanobacteria,1.0575334653604223,2.926680728340145
DD,2014-06-24,1.5230974333138831,Bacillariophyta,0.8535457218149928,2.6494573678053737
DD,2015-07-28,0.5880698725465786,Cryptophyta,0.3610871323365342,0.9201787838451263
DD,2015-10-13,16.37978768220984,Cyanobacteria,8.796629213359337,26.379782947119626
DD,2017-08-03,42.12348994324176,Cyanobacteria,22.841681285959872,69.55394076353575
DD,2018-06-19,3.343039984047517,Cyanobacteria,1.8139951861110393,5.3708039337744005
DL,2020-04-17,0.8806171645283782,Bacillariophyta,0.5120026485148681,1.4732109946220915
HA,2011-07-26,8.94308728404037,Bacillariophyta,4.966900188205684,15.878413421923309
HA,2011-08-09,1.9349711623316508,Bacillariophyta,1.0813658972839548,3.3782044267354188
HA,2011-08-16,0.9817310239148596,Chrysophyta,0.5734777702853108,1.6058372265531748
HA,2011-08-24,1.293513811692929,Cryptophyta,0.7788499184805923,2.053636537099856
HA,2011-08-31,4.35779696714706,Chrysophyta,2.528229875911875,7.3794542754765455
HA,2011-09-07,2.2609300057864643,Cyanobacteria,1.3488462507845433,3.618611400049981
HA,2011-09-13,1.1575167347505528,Cyanobacteria,0.6731907225594012,1.8332529901468537
HA,2011-09-20,8.61648508981725,Cyanobacteria,4.848274054959055,13.78342768832973
HA,2012-05-07,9.547449471447932,Bacillariophyta,5.325811230904654,16.926014059177295
HA,2012-05-08,0.3305233013330496,Bacillariophyta,0.19205110687711868,0.57024157346249
HA,2012-05-15,0.1448785917398535,Bacillariophyta,0.08066109411806623,0.25686999048714915
HA,2012-05-29,0.597889435860021,Cyanobacteria,0.35901025634449213,0.9841825770743473
HA,2012-06-05,5.558559746022135,Cyanobacteria,2.9896972941878484,8.943772152159548
HA,2012-06-18,3.192620603274949,Cryptophyta,1.9465284920163177,4.996457090919215
HA,2012-06-26,2.5028270830898687,Cryptophyta,1.5206131425332197,3.985441035326802
HA,2012-07-02,0.7242149056857183,Cryptophyta,0.4522599861013306,1.1306824731449963
HA,2012-07-09,0.755263412742603,Bacillariophyta,0.44567093934149904,1.2439408003581243
HA,2012-07-17,3.873504824427082,Bacillariophyta,2.164385992650332,6.865148199833236
HA,2012-07-24,8.348800769014167,Bacillariophyta,4.681300528916718,14.738052558282355
HA,2012-07-31,2.1497792223258174,Cyanobacteria,1.1891424724798894,3.612685734748341
HA,2012-08-07,4.667019273682964,Chrysophyta,2.6795174176279044,7.959545942763982
HA,2012-08-21,1.9535613568119017,Chrysophyta,1.1372679691959282,3.2743818571795864
HA,2012-08-28,0.9580489213056081,Cyanobacteria,0.5501292141386698,1.5292554864985117
HA,2012-09-11,1.077114439258011,Cyanobacteria,0.6440379519015621,1.7268368773186265
HA,2012-09-18,1.8669526343542606,Cryptophyta,1.16586332075328,2.950429009643674
HA,2013-04-30,0.09024285053817466,Bacillariophyta,0.055423418498959875,0.15119043983895886
HA,2013-05-07,0.298920478974267,Bacillariophyta,0.17089557310525516,0.5221344162818572
HA,2013-06-03,4.452172157154384,Cryptophyta,2.7049797575407486,6.988503845816451
HA,2013-06-06,0.43212645427172297,Bacillariophyta,0.25711284567919435,0.7245293695230319
HA,2013-06-11,0.6205094484528155,Bacillariophyta,0.35931190264049623,1.067382637317427
HA,2013-06-18,0.4255421931270069,Cyanobacteria,0.2474780828981671,0.7019408838139773
HA,2013-07-02,0.2578171597655975,Bacillariophyta,0.14651213121819562,0.44950394035949837
HA,2013-08-27,0.28068650921487526,Bacillariophyta,0.16041347902232075,0.4873565961785132
HA,2014-09-09,0.6194696603346064,Cyanobacteria,0.3578824451620576,0.9972667179569633
HA,2014-10-07,0.6958767155341801,Chrysophyta,0.4113757263119001,1.1558938421491352
HA,2015-07-21,1.321804509952548,Cryptophyta,0.8079044091352799,2.0678611057513936
HA,2016-04-12,0.2661720974391747,Bacillariophyta,0.15285890249613635,0.45787124836284526
HA,2016-05-17,1.1045994445302567,Cyanobacteria,0.649640459499863,1.8119812529605743
HA,2017-09-19,0.8765610013895009,Cryptophyta,0.5287900243596813,1.3713482062870868
HA,2017-09-26,1.414723195151274,Cyanobacteria,0.8202888791279891,2.25675749416902
HA,2020-04-07,2.6546635847683047,Bacillariophyta,1.4897469382492756,4.68350887899346
HA,2020-04-17,4.16718151294431,Bacillariophyta,2.42085962994988,7.21532648780401
HA,2021-03-26,5.589346754335358,Bacillariophyta,3.144405703621685,9.866546397228277
HA,2021-05-25,10.096626715303106,Cyanobacteria,5.529024435679121,16.168075959305977
HT,2011-07-26,24.945383901278888,Bacillariophyta,13.887185608866615,44.26877296311511
HT,2011-08-09,8.395740770356758,Bacillariophyta,4.651446990901159,14.666552804658645
HT,2011-08-16,4.052008020910556,Cyanobacteria,2.2749526438025263,6.646422746290647
HT,2011-08-24,2.80028818598632,Chrysophyta,1.61781740313344,4.591123755614625
HT,2011-08-31,4.06997250272553,Chrysophyta,2.3815720537804874,6.65150725780716
HT,2011-09-07,1.552055996672253,Cyanobacteria,0.9270742984171463,2.450776955191982
HT,2011-09-13,1.366648294878171,Cyanobacteria,0.7850828079355168,2.1611591436690305
HT,2011-09-20,617.6497543148511,Cyanobacteria,331.18607464994153,992.5059253326331
HT,2011-09-27,2.307251613704229,Cyanobacteria,1.3151621366914912,3.687620038609255
HT,2012-05-07,28.033827452404577,Bacillariophyta,15.581300116789036,49.79976712758628
HT,2012-05-08,0.827493359087122,Bacillariophyta,0.4630950449715216,1.4570608707929458
HT,2012-05-15,0.4944891159861136,Cyanobacteria,0.27107956672708616,0.8293463707404976
HT,2012-05-22,0.6404637393094404,Bacillariophyta,0.39008404570363575,1.0605927313585068
HT,2012-05-29,0.8842436230197749,Cryptophyta,0.5242343453095694,1.4130447725422937
HT,2012-06-05,35.60012578520692,Cyanobacteria,19.195563508734125,57.15759642425191
HT,2012-06-18,3.170645715259066,Cyanobacteria,1.8644421967074136,5.087470314040782
HT,2012-06-26,1.4210042140714831,Cyanobacteria,0.8798903236417673,2.2588054929217107
HT,2012-07-02,2.4751273938974894,Chlorophyta,1.5719302468099983,3.96349973520745
HT,2012-07-09,0.6553902282080744,Cyanobacteria,0.3975405482845373,1.0576972304208128
HT,2012-07-12,8.933604945838884,Bacillariophyta,5.074977020483117,15.529400677064622
HT,2012-07-24,6.214393680475081,Bacillariophyta,3.4819883765894626,10.925561380283426
HT,2012-07-31,1.6826965973404013,Bacillariophyta,0.9467512224025251,2.8991203416984743
HT,2012-08-07,0.6715075699652133,Cryptophyta,0.40487998231108663,1.0566533505961797
HT,2012-08-14,0.6076546307228872,Cyanobacteria,0.3369867946358562,0.9684401506829349
HT,2012-08-21,3.861176434803843,Cyanobacteria,2.171344178590082,6.1492528951190435
HT,2012-08-28,1.777198856722106,Cryptophyta,1.0763646458404967,2.776572897136861
HT,2012-09-04,75.04962181873871,Cyanobacteria,40.25924155099762,120.5772751868786
HT,2012-09-06,2.578846554956042,Cyanobacteria,1.3839062435259328,4.144375028572271
HT,2012-09-11,2.460728093084041,Cyanobacteria,1.3651259180663688,3.99997366212359
HT,2012-09-18,1.9794833767573932,Pyrrophyta,1.147678470054949,3.194033712188128
HT,2012-09-25,35.13725819204684,Cyanobacteria,18.835171701958732,56.50783901157621
HT,2012-10-02,1.4003031932293926,Cryptophyta,0.8424849524482233,2.266480314716882
HT,2012-10-09,2.972913974402918,Bacillariophyta,1.678146864875909,5.121637168567643
HT,2013-04-30,1.050107806693166,Bacillariophyta,0.6001230838614529,1.8017426223451563
HT,2013-05-07,0.5911057093461248,Chlorophyta,0.3819335921986344,0.9564098185087779
HT,2013-06-03,0.3507189384892565,Bacillariophyta,0.2031501330015424,0.5892523367342851
HT,2013-06-11,0.36821106877640253,Cyanobacteria,0.21738799494615102,0.5965931959449573
HT,2013-06-18,0.3942477008795991,Cyanobacteria,0.23014863740726427,0.6364477551289346
HT,2013-07-02,0.5697132306736872,Cryptophyta,0.3467886816112672,0.8894188647409318
HT,2013-08-27,0.2634011310502981,Chlorophyta,0.16007040932113353,0.4277452067514533
HT,2014-05-06,0.6447834012033925,Cyanobacteria,0.3817917772167268,1.0218900715949064
HT,2014-05-20,2.4765079486869794,Cyanobacteria,1.3756030565717376,3.9824324354918232
HT,2014-05-27,6.151495120550613,Cyanobacteria,3.513307289609471,10.018156741922166
HT,2014-06-03,14.898656833096585,Cyanobacteria,8.359244233536367,23.71059011000927
HT,2014-06-05,10.428047832097787,Cyanobacteria,5.610718943000222,16.76214573631076
HT,2014-06-10,2.7964726762361174,Cyanobacteria,1.6347045831073863,4.468251809217931
HT,2014-06-17,4.643235525136797,Cryptophyta,2.842576610621469,7.234559424935623
HT,2014-06-24,4.844525586037402,Bacillariophyta,2.709530622507166,8.443157268237346
HT,2014-07-01,1.0807022811195088,Bacillariophyta,0.6059086909295441,1.8835644736055426
HT,2014-07-08,4.922851694372177,Bacillariophyta,2.7344884698426566,8.71199538039102
HT,2014-07-15,7.822242044419675,Cyanobacteria,4.243553487716611,12.93959737047385
HT,2014-07-22,3.1642115114340847,Bacillariophyta,1.8642877948946561,5.2241897448099115
HT,2014-07-29,5.980149977094613,Cyanobacteria,3.2870761025171493,10.043948893072418
HT,2014-08-04,1.0799881759849834,Cryptophyta,0.649130459431062,1.6797030406137103
HT,2014-08-12,3.872706494854444,Cyanobacteria,2.169913528622037,6.207520849409883
HT,2014-08-19,0.3964757517134028,Cryptophyta,0.24191178364656674,0.6227411302634872
HT,2014-08-27,0.7474330304861405,Cryptophyta,0.4556288713841565,1.1809965572430574
HT,2014-09-02,5.814056076970739,Cyanobacteria,3.432767379435954,9.40137694124695
HT,2014-09-09,2.717199327590041,Cyanobacteria,1.5621723055600982,4.331230949558095
HT,2014-10-21,0.7299759433414548,Cryptophyta,0.44489977542157494,1.1581419577686742
HT,2015-04-21,1.9733563245700405,Cyanobacteria,1.0854293329083067,3.366838468325056
HT,2015-04-28,6.20528102530539,Cyanobacteria,3.401450255517276,10.134900884415552
HT,2015-05-05,4.200549559130543,Cyanobacteria,2.296072630546191,6.802380103009237
HT,2015-05-12,380.77122545537475,Cyanobacteria,203.98834331287628,611.9505153276062
HT,2015-05-18,9.346044647328538,Cyanobacteria,5.094874858965894,15.059984092412261
HT,2015-05-26,3.8211256542752676,Cyanobacteria,2.1182701516995928,6.36543121893337
HT,2015-06-08,2.066780531998443,Bacillariophyta,1.1646618798753596,3.524053927467982
HT,2015-06-16,1.5718041431906944,Cryptophyta,0.9536548972025398,2.4360383247611828
HT,2015-06-23,5.1777146686732065,Bacillariophyta,2.981368664578531,8.801136550501985
HT,2015-07-14,0.7247328577361575,Bacillariophyta,0.41872539374202244,1.231731410127725
HT,2015-07-21,0.869952957416569,Bacillariophyta,0.5175733044029295,1.4278483216006128
HT,2015-07-28,2.43594439442268,Bacillariophyta,1.379125215725524,4.231703415160931
HT,2015-08-04,1.2290830161549056,Bacillariophyta,0.7141924848109741,2.066740689466874
HT,2015-08-11,1.3134619973127035,Bacillariophyta,0.7614929143848967,2.1893847434921683
HT,2015-08-18,1.102186275455623,Chlorophyta,0.6647002166140924,1.8091855770998426
HT,2015-08-25,8.22316272854336,Cyanobacteria,4.48894792603086,13.341210491993488
HT,2015-09-01,0.8244204376240563,Pyrrophyta,0.46904172414386874,1.3566209877149196
HT,2015-09-15,9.38427185074337,Bacillariophyta,5.193445139124833,16.357315256896655
HT,2015-09-22,6.8199129250090165,Bacillariophyta,3.8079027626036948,11.710320220387214
HT,2016-04-12,1.0254867121959215,Bacillariophyta,0.6050869364945999,1.6897848344108541
HT,2016-04-26,1.168269465365994,Chrysophyta,0.6781869187711994,1.9822044808388972
HT,2016-05-03,0.3289062012748253,Bacillariophyta,0.19535845609195512,0.5603101128631743
HT,2016-05-09,0.7975226683735868,Chrysophyta,0.4620827734121806,1.3481304829442053
HT,2016-05-17,0.8295832340461443,Bacillariophyta,0.47898939574330196,1.4240618805469067
HT,2016-05-24,2.628422910205516,Cyanobacteria,1.4849475163729005,4.207757429524137
HT,2016-05-31,35.058873145218215,Cyanobacteria,18.829898333720493,56.48549517158315
HT,2016-06-02,10.73225012932166,Cyanobacteria,5.80144131991176,17.280106625088877
HT,2016-06-07,9.476885747201578,Cyanobacteria,5.32096292477068,15.077673051616427
HT,2016-06-14,2.04078930254618,Cryptophyta,1.2532168535508343,3.1684399909344902
HT,2016-06-21,1.1505449929138192,Cryptophyta,0.6867386613565711,1.7884218289970648
HT,2016-06-28,5.577874711787758,Cyanobacteria,3.021854759234526,8.935860100870268
HT,2016-07-05,2.6190051648075907,Cyanobacteria,1.4576125013187706,4.207588179742532
HT,2016-07-12,13.09707206382419,Cyanobacteria,7.275071438002605,21.03475038963944
HT,2016-07-18,0.6966646091699699,Chlorophyta,0.4469120096039225,1.129343580199266
HT,2016-07-26,1.3860546072104685,Bacillariophyta,0.8314294282686807,2.285194805814202
HT,2016-08-02,6.977141188741682,Bacillariophyta,4.109518346093744,11.632040001405779
HT,2016-08-09,12.435936580570026,Bacillariophyta,7.0212250055898195,21.67544344675182
HT,2016-08-23,19.12228742531,Bacillariophyta,10.72247636310964,33.68857615066005
HT,2016-08-29,0.5585412585301605,Cyanobacteria,0.33304740652479875,0.914686938779136
HT,2016-09-06,3.2647440491466293,Bacillariophyta,1.9057956473922677,5.472511033525507
HT,2017-04-11,0.28200398553399225,Chrysophyta,0.17139645745536194,0.4618904426486456
HT,2017-04-25,1.1878907734879236,Cryptophyta,0.7215410251380423,1.9076141123844674
HT,2017-05-09,0.3776850801215543,Cryptophyta,0.2342831323729813,0.5960944330470637
HT,2017-05-31,39.00127027417517,Cyanobacteria,21.11012426634687,62.60702405365876
HT,2017-06-05,1389.8012217824785,Cyanobacteria,744.9087233166345,2233.1622810306158
HT,2017-06-07,2766.812074417523,Cyanobacteria,1482.2207541522448,4446.662262456734
HT,2017-06-12,13.22114237072268,Cyanobacteria,7.785132088414646,20.813107514304704
HT,2017-06-20,5.992999901764854,Cryptophyta,3.7750531154088836,9.43429975205131
HT,2017-06-27,1.6148624338036086,Chrysophyta,0.9846026528129062,2.60020252748357
HT,2017-07-11,41.41695158245545,Bacillariophyta,23.067544345185365,72.87731702770462
HT,2017-07-18,1.4046620498517042,Bacillariophyta,0.830522802671268,2.310074102967942
HT,2017-07-25,12.630988087082624,Cyanobacteria,7.164880698923687,20.793806302617227
HT,2017-08-01,12.60434251494658,Cyanobacteria,6.785779553092137,20.309375491598317
HT,2017-08-03,69.90194356036689,Cyanobacteria,38.00999274060469,114.90280003350084
HT,2017-08-08,8.008044272543167,Cyanobacteria,4.32878768553565,12.92563283468757
HT,2017-08-10,24.556169429339537,Cyanobacteria,13.403712394312006,40.73132549152337
HT,2017-08-15,3.1089630746889867,Chrysophyta,1.840028078912131,4.978308502929592
HT,2017-08-24,2.1704840070170333,Cryptophyta,1.2972116096755866,3.431917817871678
HT,2017-08-29,11.955109810428043,Bacillariophyta,6.734701198523772,20.906246440332634
HT,2017-09-12,0.5145649566617828,Cryptophyta,0.3146886384901801,0.7954634014984133
HT,2018-04-24,0.826458569282641,Bacillariophyta,0.467385619156882,1.4428667401035857
HT,2018-05-08,11.866427177064164,Cyanobacteria,6.637217325313745,19.090448400227064
HT,2018-05-10,2.6138389791035537,Cryptophyta,1.5622930152809062,4.2013104519391815
HT,2018-05-14,279.8878490330373,Cyanobacteria,150.07185299089946,450.0932553899273
HT,2018-05-16,0.07010551482089726,Cyanobacteria,0.03872605544304517,0.1157022118406871
HT,2018-05-17,12.785773452060216,Cyanobacteria,6.932305516521338,20.575810690051956
HT,2018-05-21,35.6459344595312,Cyanobacteria,19.118915032193172,57.33517312776701
HT,2018-05-23,1.15208474521649,Cyanobacteria,0.6617023320501172,1.8731750861795313
HT,2018-05-27,4.369147964270847,Cyanobacteria,2.479405235777138,7.017479695635861
HT,2018-06-02,11.108898993146896,Cyanobacteria,6.064145902212779,17.848141081624256
HT,2018-06-03,3.644434892332305,Cyanobacteria,2.180872934699675,5.903796048894708
HT,2018-06-04,14.04620115770758,Cyanobacteria,7.8398467203263085,22.441277646589587
HT,2018-06-06,103.01550212626492,Cyanobacteria,55.33035407937417,165.56690044886582
HT,2018-06-07,9.21550325169714,Cyanobacteria,5.012453545702289,14.813649287300281
HT,2018-06-08,6.8351433415116745,Cyanobacteria,3.762395161959529,11.32231910579342
HT,2018-06-09,5.902726523492911,Cyanobacteria,3.362026623838703,9.37376390522109
HT,2018-06-12,22.06783168574411,Cyanobacteria,12.267533156417935,36.91539940232968
HT,2018-06-15,9.385335104166234,Cyanobacteria,5.313830699588656,14.847149342478048
HT,2018-06-17,17.141148183637778,Cyanobacteria,9.247261654247701,27.521230421943176
HT,2018-06-18,12.580732021812516,Cyanobacteria,6.897073340177927,20.232314007061973
HT,2018-06-19,1.1020309654505516,Cyanobacteria,0.6386207856973899,1.751646222015966
HT,2018-06-21,1.388529492634573,Cyanobacteria,0.8258737449434975,2.1999822603065997
HT,2018-06-23,7.5820414691619495,Cyanobacteria,4.334280760551468,11.968929906864224
HT,2018-06-24,61.86005968957469,Cyanobacteria,33.44447919081669,101.70646740236117
HT,2018-06-25,10.967870954194256,Cyanobacteria,6.155114679498663,18.41459667627587
HT,2018-06-27,18.948406662293806,Bacillariophyta,10.65117877698318,32.86571905468591
HT,2018-06-28,4.242517768320833,Cyanobacteria,2.359720401805107,6.904705481193554
HT,2018-06-29,11.411131573297299,Bacillariophyta,6.3154841290215264,19.85701117131493
HT,2018-07-02,39.82972258460713,Bacillariophyta,22.214474574898155,70.25989619607681
HT,2018-07-03,8.911767995481673,Bacillariophyta,4.9266231494060415,15.236853182650155
HT,2018-07-05,45.1266020641949,Bacillariophyta,24.924507011427224,77.74140761568529
HT,2018-07-09,35.827803374316915,Bacillariophyta,20.039463207162978,63.13381739570112
HT,2018-07-13,64.98315648523352,Bacillariophyta,36.0028213912477,114.31031383597475
HT,2018-07-16,17.22041667028832,Bacillariophyta,9.540749083642693,29.916797049247318
HT,2018-07-18,66.87663470966744,Bacillariophyta,37.08258928148842,117.97011348348872
HT,2018-07-24,28.39767481522872,Bacillariophyta,15.773892929704788,50.26344605226582
HT,2018-07-26,20.528210718984166,Bacillariophyta,11.371204262899774,35.86840060107795
HT,2018-07-31,11.406282812913473,Bacillariophyta,6.410571527466281,20.072401198002837
HT,2018-08-02,44.695686875064716,Bacillariophyta,24.800331083960273,78.84157067885889
HT,2018-08-07,8.870033784742825,Bacillariophyta,4.9282899075078594,15.54658611448286
HT,2018-08-09,4.678843606830009,Bacillariophyta,2.63267816849885,8.211693901357142
HT,2018-08-14,0.4854940516551865,Bacillariophyta,0.2704068019649967,0.8584269212875831
HT,2018-08-16,0.6757876837638314,Bacillariophyta,0.37945911487736084,1.1844393110200246
HT,2018-08-21,0.8996820846906686,Bacillariophyta,0.5165918707941449,1.5448736873325102
HT,2018-08-29,4.118697738007909,Chrysophyta,2.3870624275562453,6.970570839950481
HT,2018-09-11,0.7107698843568905,Bacillariophyta,0.4083089509507739,1.2343202454476108
HT,2018-09-26,0.593169384259666,Haptophyta,0.35300697594917796,0.9889764891110591
HT,2018-10-02,2.97837253393243,Bacillariophyta,1.7068585998949064,5.118248431980558
HT,2019-03-05,9.018714902640989,Bacillariophyta,5.121099482550726,15.59024737597471
HT,2019-04-09,6.542727102888931,Bacillariophyta,3.7782752756088818,10.947321185070537
HT,2019-04-17,9.52628911127048,Bacillariophyta,5.3506304925587544,16.70461306223745
HT,2019-04-23,18.56453240018982,Bacillariophyta,10.844788724305234,30.436621539569806
HT,2019-04-30,4.046157531268477,Bacillariophyta,2.2742289276126515,7.08892004890778
HT,2019-05-07,8.645127309873846,Bacillariophyta,4.857278981368742,15.160266902357083
HT,2019-05-14,5.116700873157489,Bacillariophyta,2.923561783357856,8.785840508673493
HT,2019-05-21,1.769492041734965,Bacillariophyta,1.0386856891255953,2.9043529737280838
HT,2019-05-28,2.8330478655353017,Bacillariophyta,1.6159151965337584,4.960688456447925
HT,2019-05-30,7.989997708031568,Bacillariophyta,4.474385487284912,14.013515005689966
HT,2019-06-03,9.757617226362113,Cyanobacteria,5.307956678129205,15.86365303930626
HT,2019-06-04,15.127103535391978,Cyanobacteria,8.182006702790218,24.85627077074023
HT,2019-06-05,7.2413575310656055,Cyanobacteria,3.914963781888096,11.906227535987036
HT,2019-06-06,8.412042204393638,Cyanobacteria,4.562925255145513,13.88505578181696
HT,2019-06-07,7.697225476871526,Cyanobacteria,4.179900170250783,12.55700256549046
HT,2019-06-10,13.97777201738467,Cyanobacteria,7.502767860437469,22.56123487511911
HT,2019-06-11,37.826982362879825,Cyanobacteria,20.377366408555563,61.60523920233083
HT,2019-06-12,237.29176502734782,Cyanobacteria,127.15849026558617,381.4024679594552
HT,2019-06-13,61.17917529664265,Cyanobacteria,33.069630266619406,99.28083911632159
HT,2019-06-14,50.27891213431493,Cyanobacteria,26.984358000333525,80.83379669367051
HT,2019-06-17,70.15476894394178,Cyanobacteria,37.733764239944506,112.8521747758059
HT,2019-06-18,24.954094916840823,Cyanobacteria,13.669381996873925,40.033109661554434
HT,2019-06-19,51.920261523784156,Cyanobacteria,28.08684048321302,83.27969865587598
HT,2019-06-20,39.72136617769322,Cyanobacteria,21.636439425433373,64.60431193827998
HT,2019-06-21,8.568028122566448,Cyanobacteria,4.82665622329739,13.613811324551527
HT,2019-06-24,55.70863741479909,Cyanobacteria,30.25163533845569,89.88412898305882
HT,2019-06-25,10.306625448885697,Cyanobacteria,5.551563451105178,16.54920430263633
HT,2019-06-26,6.202441193805282,Cyanobacteria,3.4202243581643175,9.88792335688564
HT,2019-06-27,14.94039730724694,Cyanobacteria,8.267430234923134,23.794647864299204
HT,2019-06-28,17.81868617735699,Cyanobacteria,10.06186038354099,28.356320703644812
HT,2019-07-01,5.742429114783353,Cyanobacteria,3.229038705453821,9.111321272887444
HT,2019-07-02,6.4035956985794265,Cyanobacteria,3.716940435466683,10.057200644691038
HT,2019-07-03,30.775080729569172,Cyanobacteria,17.619338184667463,48.49725850663472
HT,2019-07-05,9.530418220302286,Cyanobacteria,5.39044686333334,15.085836255640775
HT,2019-07-08,21.29817475510047,Cyanobacteria,11.810476710990415,33.89079159214316
HT,2019-07-09,14.74593143947341,Cyanobacteria,8.224915041103905,23.43124962236035
HT,2019-07-10,3.046952188073876,Cyanobacteria,1.719395962402091,4.828359815965066
HT,2019-07-11,11.134946697145605,Cyanobacteria,6.384755828149263,17.674841526957373
HT,2019-07-12,10.510460555291258,Cyanobacteria,5.887479531212358,16.6769300282013
HT,2019-07-16,12.243847731472616,Cyanobacteria,6.894023679001831,19.47909750634006
HT,2019-07-18,23.596966514562446,Cyanobacteria,13.76180330629021,37.18461000588552
HT,2019-07-23,30.54531566658266,Bacillariophyta,17.00382270337754,52.26965711389383
HT,2019-07-25,51.04605557716202,Bacillariophyta,28.24242699216589,87.59354705145358
HT,2019-07-30,2.4547487309451745,Cyanobacteria,1.4684187456238416,3.942373714803857
HT,2019-08-01,15.074992078514619,Bacillariophyta,8.359514671886748,26.41808597974147
HT,2019-08-06,13.126560605917575,Bacillariophyta,7.342142802839462,22.94158296298351
HT,2019-08-08,21.271364070284,Bacillariophyta,11.850793295226113,37.651913300958135
HT,2019-08-13,1.4184297352664668,Bacillariophyta,0.813489307927408,2.3742145680790143
HT,2019-08-15,30.443626731638222,Bacillariophyta,17.37702044743189,53.11474881169236
HT,2019-08-20,42.311636074542164,Bacillariophyta,23.34769710931671,73.47940168439021
HT,2019-08-22,44.13040600573564,Bacillariophyta,24.60516959080793,77.7386146898543
HT,2019-08-27,13.838993852374891,Bacillariophyta,7.691954067510636,24.25461969258063
HT,2019-08-29,3.4603358847641355,Bacillariophyta,1.9235635529529624,6.052520580829466
HT,2019-09-03,5.782312988114967,Bacillariophyta,3.385431870884617,9.898121067387173
HT,2019-09-10,12.24018115318501,Cyanobacteria,6.722281193576946,19.981215660004285
HT,2019-09-24,3.3610170287658603,Cyanobacteria,1.8457015548641291,5.489942758051881
HT,2019-10-01,11.864110764626714,Cyanobacteria,6.556099499597295,19.60408241937919
HT,2019-10-09,6.702320182753583,Bacillariophyta,3.722065307546044,11.416435610561438
HT,2019-10-15,1.9992684680650619,Cryptophyta,1.1968835674906193,3.133988250110324
HT,2019-10-30,8.563156670136864,Bacillariophyta,4.876265365557374,14.70645445057712
HT,2020-03-09,5.198910653889923,Cryptophyta,3.1702142608565103,8.153896444088948
HT,2020-04-07,11.833771442500176,Bacillariophyta,6.585718672186183,20.995893683669493
HT,2020-04-14,5.65210301753424,Bacillariophyta,3.1628567630902675,9.971087105368596
HT,2020-04-17,2.647251400386024,Bacillariophyta,1.4970041673154157,4.604014619917177
HT,2020-04-23,4.466516026870643,Bacillariophyta,2.4956089740943637,7.631114337490344
HT,2020-04-28,2.821747987063366,Bacillariophyta,1.6363772945624333,4.746786433086043
HT,2020-05-05,4.862607834422102,Bacillariophyta,2.821960427361137,8.182690400922517
HT,2020-05-12,6.362561501615927,Cyanobacteria,3.486848401380265,10.591009930802613
HT,2020-05-19,3.0795194645468515,Bacillariophyta,1.79454666740704,5.130967772385149
HT,2020-05-25,26.16640665208281,Cyanobacteria,14.100334867541658,42.23754187708588
HT,2020-05-26,18.449883039596674,Cyanobacteria,9.97649361220638,30.06914395814565
HT,2020-05-27,8.453122283542118,Cyanobacteria,4.629796766807472,13.683787398306327
HT,2020-05-29,26.922346950771722,Cyanobacteria,14.60077834583888,43.318770208322924
HT,2020-06-01,21.55598448550318,Cyanobacteria,11.989441217893011,34.353142912166184
HT,2020-06-03,12.467351389343026,Cyanobacteria,7.004456309120993,20.22598369491751
HT,2020-06-05,6.0497697455037045,Cyanobacteria,3.4587707979518854,9.820480207125422
HT,2020-06-08,3.365916586592545,Cyanobacteria,1.971860540106027,5.349577681360941
HT,2020-06-10,0.9028898339632412,Cryptophyta,0.5414054836438397,1.437821778230462
HT,2020-06-12,7.253618393206855,Cyanobacteria,4.114754070579996,11.556915456630408
HT,2020-06-15,3.4563587019410176,Bacillariophyta,2.0173469782056705,5.754928667251218
HT,2020-06-17,11.55965139438391,Cryptophyta,6.822544203749601,18.42451615258921
HT,2020-06-19,6.694123019944885,Bacillariophyta,3.9364537086523574,10.91421251154474
HT,2020-06-22,8.87369683035433,Cyanobacteria,4.849140146555268,14.24791239328362
HT,2020-06-24,6.034333392985814,Cyanobacteria,3.261597850654886,9.732447604342598
HT,2020-06-26,33.565545984046175,Cyanobacteria,18.20919035296773,54.151954614761685
HT,2020-06-29,1.4835768415122434,Cryptophyta,0.916019651132745,2.335071879199392
HT,2020-07-01,2.126831680950419,Cryptophyta,1.285247397091867,3.305179283966103
HT,2020-07-02,43.924880263766404,Cyanobacteria,23.72782232428997,70.45830531650513
HT,2020-07-06,4.8086801485334725,Cyanobacteria,2.718048005586787,7.84433509063013
HT,2020-07-08,17.07167430551121,Cyanobacteria,9.169147208589882,27.511292619637132
