$ 2013 pst,,,,,,,,,,,
"# Blowout used as estimate for TDS, Breitenbush for SED, Blowout for all others",,,,,,,,,,,
#   JDAY,TDS,BIGSED,PTSED,PO4,NH4,Nox,RDOM,RPOM,ALG-BG,ALG-OTH,DO
14.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.85811522
14.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.86729248
14.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.86279382
14.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.82863786
14.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.79016094
14.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.70020924
14.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.5824005
14.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.47531776
14.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.4060699
14.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.36950816
14.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.33311265
14.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.30137488
14.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.30137488
14.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.30569453
14.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.30569453
14.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.30569453
14.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.31001417
15,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.34627948
15.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.39156955
15.083,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.39608605
15.125,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.39608605
15.167,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.40042883
15.208,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.40042883
15.25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.40042883
15.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.40477161
15.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.41814735
15.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.39028422
15.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.39028422
15.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.38595306
15.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.34526235
15.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.34076995
15.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.33645032
15.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.34076995
15.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.30906781
15.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.31337593
15.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.35390158
15.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.35390158
15.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.35390158
15.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.39028422
15.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.35390158
15.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.35839398
16,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.35839398
16.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.32216449
16.083,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.32216449
16.125,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.32647261
16.167,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.32216449
16.208,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.35390158
16.25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.42249011
16.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.46354847
16.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.50497269
16.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.54203716
16.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.49606579
16.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.45031102
16.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.40042883
16.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.31450659
16.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.30569453
16.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.26529712
16.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.23367962
16.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.23367962
16.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.23367962
16.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.23797633
16.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.23797633
16.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.27839389
16.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.27391342
16.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.30569453
17,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.30569453
17.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.30569453
17.083,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.3376171
17.125,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.36950816
17.167,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.36516536
17.208,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.36064885
17.25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.3971868
17.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.3971868
17.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.4384326
17.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.4384326
17.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.3971868
17.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.35196323
17.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.26180681
17.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.20825696
17.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.16390073
17.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.12386596
17.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.12386596
17.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.12832274
17.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.1326081
17.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.1326081
17.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.13689346
17.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.17696285
17.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.17696285
17.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.21273747
18,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.21273747
18.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.21273747
18.083,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.24418253
18.125,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.24418253
18.167,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.27594061
18.208,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.27160938
18.25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.27160938
18.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.30784014
18.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.31218298
18.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.31652581
18.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.31652581
18.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.23554316
18.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.15066673
18.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.10655306
18.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.0667486
18.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.03156069
18.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.03599396
18.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.04025671
18.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.08418668
18.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.08846071
18.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.12832274
18.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.1326081
18.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.16819748
18.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.16819748
19,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.20394877
19.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.20394877
19.083,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.24418253
19.125,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.28477632
19.167,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.28027184
19.208,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.31652581
19.25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.32104236
19.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.357474
19.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.357474
19.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.39843838
19.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.357474
19.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.31218298
19.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.22673099
19.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.1420732
19.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.1333078
19.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.09335409
19.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.06247456
19.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.0667486
19.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.07119361
19.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.11512381
19.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.12386596
19.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.12832274
19.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.16819748
19.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.17249423
20,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.20825696
20.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.20825696
20.083,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.24418253
20.125,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.248675
20.167,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.28027184
20.208,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.31218298
20.25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.31218298
20.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.34859085
20.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.34859085
20.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.38516514
20.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.35294534
20.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.30784014
20.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.22223851
20.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.16896618
20.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.12454238
20.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.08478331
20.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.04503643
20.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.04948144
20.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.0537555
20.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.09335409
20.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.10209627
20.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.1420732
20.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.14636997
20.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.18206313
21,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.18637133
21.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.21791881
21.083,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.25826916
21.125,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.25826916
21.167,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.29012134
21.208,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.32211549
21.25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.34971149
21.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.34517061
21.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.37304847
21.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.41421627
21.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.38180447
21.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.34080438
21.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.25034073
21.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.20109651
21.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.16089856
21.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.12071404
21.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.08965247
21.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.09394927
21.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.09394927
21.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.09841794
21.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.12950285
21.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.13829164
21.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.17403054
21.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.17835026
22,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.20993231
22.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.24599786
22.083,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.24165498
22.125,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.24165498
22.167,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.26899029
22.208,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.26446157
22.25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.3008096
22.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.3008096
22.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.32856787
22.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.3329459
22.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.29644335
22.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.25122374
22.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.16592643
22.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.08142276
22.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,13.03293452
22.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.94946786
22.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.91458956
22.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.91458956
22.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.91458956
22.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.94519374
22.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.94519374
22.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.91032673
22.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.91032673
22.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.91032673
23,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.90163054
23.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.86694383
23.083,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.85827054
23.125,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.85827054
23.167,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.85401893
23.208,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.841094
23.25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.83667231
23.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.80222162
23.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.76369681
23.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.76369681
23.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.73378498
23.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.70838005
23.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.63227915
23.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.63227915
23.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.61160422
23.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.62429449
23.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.63281032
23.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.67061655
23.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.68333983
23.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.69606309
23.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.74283706
23.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.75559348
23.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.76834988
23.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.77691008
24,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.78110625
24.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.78547027
24.083,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.78966644
24.125,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.78966644
24.167,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.78547027
24.208,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.78547027
24.25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.78966644
24.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.82382497
24.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.82382497
24.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.82803211
24.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.7938626
24.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.75984644
24.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.68394374
24.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.63761361
24.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.60425698
24.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.56278654
24.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.56278654
24.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.60011493
24.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.63761361
24.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.67112
24.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.67961365
24.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.70477699
24.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.71329272
24.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.71329272
25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.71329272
25.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.70911834
25.083,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.70477699
25.125,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.70060261
25.167,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.69208686
25.208,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.68791248
25.25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.68357111
25.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.68357111
25.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.68357111
25.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.67939672
25.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.64164197
25.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.60821186
25.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.57062341
25.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.52494295
25.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.4794748
25.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.47518918
25.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.47106839
25.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.49982394
25.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.52853979
25.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.53284757
25.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.53698967
25.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.57017212
25.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.57017212
25.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.57432494
26,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.60766713
26.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.60350354
26.083,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.64115916
26.125,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.63698474
26.167,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.62846892
26.208,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.62846892
26.25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.62846892
26.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.63281032
26.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.63698474
26.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.64115916
26.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.60766713
26.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.54113177
26.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.53698967
26.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.46694759
26.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.43421772
26.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.50395536
26.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.50395536
26.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.54113177
26.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.57864387
26.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.64967496
26.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.68769253
26.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.69187781
26.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.69606309
26.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.67088095
27,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.67522232
27.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.67522232
27.083,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.67522232
27.125,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.67939672
27.167,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.67939672
27.208,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.67522232
27.25,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.67939672
27.292,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.71732428
27.333,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.72167695
27.375,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.72586221
27.417,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.69642822
27.458,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.66695645
27.5,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.59597287
27.542,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.58321531
27.583,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.54179907
27.625,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.53750241
27.667,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.57062341
27.708,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.60389295
27.75,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.70460106
27.792,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.72991276
27.833,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.76391502
27.875,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.79807071
27.917,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.83238066
27.958,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.80245764
28,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.80667583
28.042,22.8,3.48,1.99,0.013,0.003,0.016,0,0,0,0,12.81106276
