Date,Site ID (new),Chl RFU,Chl ug/L
2019-07-10,BO,0.074,0.66
2019-07-10,BO,0.036,0.49
2019-07-10,LB,0.016,0.4
2019-07-10,LB,0.037,0.49
2019-07-10,HT,0.108,0.81
2019-07-10,HT,0.086,0.71
2019-07-11,PK,0.047,0.54
2019-07-11,PK,0.009,0.37
2019-07-11,PK,0.014,0.39
2019-07-11,PK,0.009,0.38
2019-07-11,PK,0.015,0.4
2019-07-11,PK,0.008,0.37
2019-07-11,PK,0.02,0.42
2019-07-11,BCR,0.019,0.42
2019-07-11,BCR,0.012,0.39
2019-07-11,BCR,0.027,0.45
2019-07-11,BCR,0.048,0.54
2019-07-11,BCR,0.058,0.59
2019-07-11,LB,0.025,0.45
2019-07-11,HT,0.11,0.81
2019-07-12,PK,0.013,0.39
2019-07-12,PK,0.014,0.4
2019-07-12,PK,0.008,0.37
2019-07-12,PK,0.033,0.48
2019-07-12,PK,0.044,0.53
2019-07-12,PK,0.029,0.46
2019-07-12,PK,0.017,0.41
2019-07-12,PK,0.026,0.45
2019-07-12,BCR,0.032,0.47
2019-07-12,BCR,0.014,0.4
2019-07-12,BCR,0.022,0.43
2019-07-12,BCR,0.017,0.41
2019-07-12,BCR,0.04,0.51
2019-07-12,BCR,0.025,0.44
2019-07-12,BCR,0.022,0.43
2019-07-12,HT,0.095,0.75
2019-07-12,BO,0.06,0.6
2019-07-15,PK,0.077,0.56
2019-07-15,PK,0.097,0.64
2019-07-15,PK,0.088,0.6
2019-07-15,PK,0.045,0.42
2019-07-15,PK,0.066,0.51
2019-07-15,BCR,0.049,0.43
2019-07-15,BCR,0.043,0.41
2019-07-15,BCR,0.033,0.36
2019-07-15,BCR,0.03,0.35
2019-07-15,BCR,0.044,0.41
2019-07-15,BCR,0.053,0.45
2019-07-16,PK,0.081,0.57
2019-07-16,PK,0.067,0.51
2019-07-16,PK,0.066,0.51
2019-07-16,PK,0.061,0.49
2019-07-16,PK,0.039,0.39
2019-07-16,LB,0.066,0.51
2019-07-16,LB,0.066,0.51
2019-07-16,LB,0.052,0.45
2019-07-16,LB,0.005,0.24
2019-07-16,HT,0.063,0.49
2019-07-16,HT,0.067,0.51
2019-07-16,HT,0.073,0.54
2019-07-16,BO,0.027,0.34
2019-07-16,BO,0.084,0.59
2019-07-16,BCR,0.054,0.45
2019-07-16,BCR,0.066,0.51
2019-07-16,BCR,0.058,0.47
2019-07-16,BCR,0.07,0.52
2019-07-16,BCR,0.047,0.42
2019-07-17,PK,0.024,0.32
2019-07-17,PK,0.025,0.33
2019-07-17,PK,0.011,0.27
2019-07-17,PK,0.021,0.31
2019-07-17,PK,0.032,0.36
2019-07-17,PK,0.024,0.33
2019-07-17,BCR,0.03,0.35
2019-07-17,BCR,0.026,0.33
2019-07-17,BCR,0.053,0.45
2019-07-17,BCR,0.04,0.4
2019-07-17,BCR,0.029,0.35
2019-07-18,BCR,0.106,0.68
2019-07-18,BCR,0.059,0.48
2019-07-18,BCR,0.058,0.47
2019-07-18,BCR,0.038,0.39
2019-07-18,BCR,0.04,0.4
2019-07-18,BCR,0.031,0.35
2019-07-18,BCR,0.059,0.48
2019-07-18,LB,0.047,0.43
2019-07-18,HT,0.117,0.73
2019-07-18,BO,0.081,0.57
2019-07-18,PK,0.006,0.25
2019-07-18,PK,0.018,0.3
2019-07-18,PK,0.03,0.35
2019-07-18,PK,0.044,0.41
2019-07-18,PK,0.032,0.36
2019-07-18,PK,0.041,0.4
2019-07-18,PK,0.042,0.4
2019-07-18,PK,0.019,0.3
2019-07-18,PK,0.02,0.3
2019-07-18,PK,0.01,0.26
2019-07-18,PK,0.017,0.29
2019-07-18,PK,0.007,0.25
2019-07-18,PK,0.029,0.35
2019-07-18,PK,0.015,0.28
2019-07-18,PK,0.031,0.35
2019-07-18,PK,0.016,0.29
2019-07-22,PK,0.052,0.33
2019-07-22,PK,0.046,0.3
2019-07-22,PK,0.041,0.28
2019-07-22,PK,0.065,0.39
2019-07-22,PK,0.084,0.47
2019-07-22,PK,0.075,0.43
2019-07-22,BCR,0.059,0.36
2019-07-22,BCR,0.044,0.29
2019-07-22,BCR,0.03,0.23
2019-07-22,BCR,0.046,0.3
2019-07-22,BCR,0.061,0.36
2019-07-23,BCR,0.085,0.47
2019-07-23,BCR,0.092,0.5
2019-07-23,BCR,0.097,0.52
2019-07-23,BCR,0.093,0.5
2019-07-23,BCR,0.116,0.6
2019-07-23,BCR,0.109,0.58
2019-07-23,LB,0.094,0.51
2019-07-23,LB,0.091,0.5
2019-07-23,LB,0.116,0.6
2019-07-23,LB,0.124,0.64
2019-07-23,HT,0.089,0.49
2019-07-23,HT,0.099,0.53
2019-07-23,HT,0.101,0.54
2019-07-23,BO,0.126,0.65
2019-07-23,BO,0.139,0.71
2019-07-23,BO,0.172,0.85
2019-07-23,BO,0.159,0.79
2019-07-23,PK,0.085,0.47
2019-07-23,PK,0.091,0.5
2019-07-23,PK,0.053,0.33
2019-07-23,PK,0.03,0.23
2019-07-23,PK,0.028,0.22
2019-07-23,PK,0.019,0.18
2019-07-23,PK,0.036,0.26
2019-07-24,BCR,0.099,0.53
2019-07-24,BCR,0.11,0.58
2019-07-24,BCR,0.111,0.59
2019-07-24,BCR,0.078,0.44
2019-07-24,BCR,0.063,0.37
2019-07-24,BCR,0.095,0.52
2019-07-24,BCR,0.12,0.62
2019-07-24,PK,0.087,0.48
2019-07-24,PK,0.108,0.57
2019-07-24,PK,0.083,0.46
2019-07-24,PK,0.072,0.41
2019-07-24,PK,0.074,0.42
2019-07-24,PK,0.081,0.45
2019-07-24,PK,0.066,0.39
2019-07-24,PK,0.053,0.33
2019-07-25,BCR,0.337,1.57
2019-07-25,BCR,0.245,1.17
2019-07-25,BCR,0.188,0.92
2019-07-25,BCR,0.198,0.96
2019-07-25,BCR,0.21,1.01
2019-07-25,BCR,0.199,0.97
2019-07-25,BCR,0.197,0.96
2019-07-25,BCR,0.188,0.92
2019-07-25,BCR,0.192,0.94
2019-07-25,BCR,0.209,1.01
2019-07-25,BCR,0.211,1.02
2019-07-25,BCR,0.2,0.97
2019-07-25,BCR,0.236,1.13
2019-07-25,BCR,0.269,1.27
2019-07-25,BCR,0.25,1.19
2019-07-25,BCR,0.207,1.0
2019-07-25,BCR,0.234,1.12
2019-07-25,LB,0.103,0.55
2019-07-25,LB,0.086,0.48
2019-07-25,LB,0.102,0.54
2019-07-25,LB,0.099,0.53
2019-07-25,LB,0.089,0.49
2019-07-25,HT,0.226,1.09
2019-07-25,HT,0.218,1.05
2019-07-25,HT,0.193,0.94
2019-07-25,BO,0.272,1.28
2019-07-25,PK,0.037,0.26
2019-07-25,PK,0.043,0.29
2019-07-25,PK,0.052,0.33
2019-07-25,PK,0.044,0.29
2019-07-25,PK,0.053,0.33
2019-07-25,PK,0.038,0.27
2019-07-25,PK,0.03,0.23
2019-07-29,PK,0.073,0.44
2019-07-29,PK,0.086,0.5
2019-07-29,PK,0.078,0.47
2019-07-29,PK,0.077,0.46
2019-07-29,PK,0.104,0.58
2019-07-29,PK,0.105,0.58
2019-07-29,BCR,0.281,1.35
2019-07-29,BCR,0.275,1.32
2019-07-29,BCR,0.283,1.36
2019-07-29,BCR,0.298,1.42
2019-07-29,BCR,0.305,1.45
2019-07-29,BCR,0.262,1.26
2019-07-29,BCR,0.25,1.21
2019-07-29,BCR,0.245,1.19
2019-07-29,BCR,0.28,1.34
2019-07-30,BCR,0.704,3.19
2019-07-30,BCR,0.737,3.33
2019-07-30,BCR,0.721,3.27
2019-07-30,BCR,0.709,3.21
2019-07-30,BCR,0.743,3.36
2019-07-30,BCR,0.764,3.45
2019-07-30,BCR,0.671,3.05
2019-07-30,BCR,0.566,2.59
2019-07-30,LB,0.439,2.04
2019-07-30,LB,0.365,1.71
2019-07-30,LB,0.379,1.77
2019-07-30,LB,0.428,1.99
2019-07-30,HT,0.108,0.59
2019-07-30,HT,0.177,0.89
2019-07-30,HT,0.278,1.33
2019-07-30,HT,0.476,2.2
2019-07-30,HT,0.326,1.54
2019-07-30,BO,0.021,0.22
2019-07-30,BO,0.019,0.21
2019-07-30,BO,0.044,0.31
2019-07-30,PK,0.099,0.55
2019-07-30,PK,0.093,0.53
2019-07-30,PK,0.071,0.44
2019-07-30,PK,0.071,0.43
2019-07-30,PK,0.087,0.5
2019-07-30,PK,0.089,0.51
2019-07-30,PK,0.09,0.52
2019-07-30,PK,0.078,0.47
2019-07-30,PK,0.072,0.44
2019-07-31,BCR,0.226,1.11
2019-07-31,BCR,0.235,1.15
2019-07-31,BCR,0.248,1.2
2019-07-31,BCR,0.244,1.19
2019-07-31,BCR,0.285,1.36
2019-07-31,BCR,0.263,1.27
2019-07-31,BCR,0.207,1.03
2019-07-31,BCR,0.218,1.07
2019-07-31,PK,0.098,0.55
2019-07-31,PK,0.103,0.57
2019-07-31,PK,0.087,0.5
2019-07-31,PK,0.096,0.54
2019-07-31,PK,0.087,0.51
2019-07-31,PK,0.102,0.57
2019-07-31,PK,0.107,0.59
2019-07-31,PK,0.114,0.62
2019-07-31,PK,0.099,0.56
2019-07-31,PK,0.107,0.59
2019-07-31,PK,0.102,0.57
2019-08-01,BCR,0.619,2.82
2019-08-01,BCR,0.706,3.2
2019-08-01,BCR,0.711,3.22
2019-08-01,BCR,0.854,3.84
2019-08-01,BCR,0.978,4.38
2019-08-01,BCR,0.809,3.65
2019-08-01,BCR,0.775,3.5
2019-08-01,LB,0.143,0.75
2019-08-01,LB,0.143,0.75
2019-08-01,LB,0.131,0.7
2019-08-01,LB,0.113,0.62
2019-08-01,LB,0.108,0.59
2019-08-01,LB,0.098,0.55
2019-08-01,LB,0.148,0.77
2019-08-01,LB,0.929,4.17
2019-08-01,HT,0.279,1.34
2019-08-01,HT,0.295,1.41
2019-08-01,HT,0.335,1.58
2019-08-01,HT,0.382,1.79
2019-08-01,HT,0.379,1.77
2019-08-01,HT,0.401,1.87
2019-08-01,HT,0.331,1.57
2019-08-01,HT,0.226,1.11
2019-08-01,HT,0.217,1.07
2019-08-01,HT,0.189,0.95
2019-08-01,HT,0.358,1.68
2019-08-01,HT,0.235,1.15
2019-08-01,HT,0.242,1.18
2019-08-01,BO,0.034,0.27
2019-08-01,BO,0.041,0.31
2019-08-01,BO,0.071,0.44
2019-08-01,BO,0.148,0.77
2019-08-01,BO,0.122,0.66
2019-08-01,PK,0.089,0.51
2019-08-01,PK,0.091,0.52
2019-08-01,PK,0.128,0.68
2019-08-01,PK,0.131,0.7
2019-08-01,PK,0.096,0.54
2019-08-01,PK,0.093,0.53
2019-08-01,PK,0.107,0.59
2019-08-01,PK,0.081,0.48
2019-08-01,PK,0.099,0.56
2019-08-01,PK,0.136,0.72
2019-08-01,PK,0.118,0.64
2019-08-01,PK,0.092,0.52
2019-08-01,PK,0.057,0.37
2019-08-05,BCR,0.482,2.33
2019-08-05,BCR,0.497,2.39
2019-08-05,BCR,0.474,2.29
2019-08-05,BCR,0.47,2.27
2019-08-05,BCR,0.474,2.29
2019-08-05,BCR,0.481,2.33
2019-08-05,BCR,0.447,2.18
2019-08-05,BCR,0.447,2.17
2019-08-05,PK,0.047,0.43
2019-08-05,PK,0.047,0.43
2019-08-05,PK,0.084,0.59
2019-08-05,PK,0.08,0.58
2019-08-05,PK,0.058,0.48
2019-08-05,PK,0.056,0.47
2019-08-05,PK,0.084,0.59
2019-08-05,PK,0.074,0.55
2019-08-05,PK,0.032,0.37
2019-08-06,BCR,1.237,5.62
2019-08-06,BCR,1.169,5.32
2019-08-06,BCR,0.996,4.56
2019-08-06,BCR,1.077,4.92
2019-08-06,BCR,1.177,5.35
2019-08-06,BCR,1.189,5.41
2019-08-06,BCR,1.132,5.16
2019-08-06,BCR,1.049,4.8
2019-08-06,BCR,1.149,5.23
2019-08-06,BCR,1.158,5.27
2019-08-06,LB,0.188,1.05
2019-08-06,LB,0.212,1.15
2019-08-06,LB,0.294,1.51
2019-08-06,LB,0.572,2.72
2019-08-06,BO,0.214,1.16
2019-08-06,BO,0.43,2.1
2019-08-06,BO,0.201,1.1
2019-08-06,BO,0.158,0.92
2019-08-06,BO,0.15,0.88
2019-08-06,PK,0.121,0.76
2019-08-06,PK,0.119,0.75
2019-08-06,PK,0.089,0.61
2019-08-06,PK,0.092,0.63
2019-08-06,PK,0.086,0.6
2019-08-06,PK,0.106,0.69
2019-08-06,PK,0.12,0.75
2019-08-06,PK,0.101,0.67
2019-08-07,PK,0.483,2.33
2019-08-07,PK,0.5,2.41
2019-08-07,PK,0.496,2.39
2019-08-07,PK,0.484,2.34
2019-08-07,PK,0.485,2.34
2019-08-07,PK,0.459,2.23
2019-08-07,PK,0.482,2.33
2019-08-07,PK,0.842,3.89
2019-08-07,PK,0.866,4.0
2019-08-07,PK,0.927,4.26
2019-08-07,PK,0.964,4.42
2019-08-07,PK,0.87,4.02
2019-08-07,PK,0.88,4.06
2019-08-08,BCR,1.365,6.17
2019-08-08,BCR,1.388,6.27
2019-08-08,BCR,1.369,6.19
2019-08-08,BCR,1.415,6.39
2019-08-08,BCR,1.791,8.03
2019-08-08,BCR,2.001,8.94
2019-08-08,BCR,1.639,7.37
2019-08-08,BCR,1.494,6.74
2019-08-08,LB,0.813,3.77
2019-08-08,LB,0.891,4.11
2019-08-08,LB,0.881,4.06
2019-08-08,LB,0.812,3.76
2019-08-08,LB,0.767,3.57
2019-08-08,HT,0.74,3.45
2019-08-08,HT,0.765,3.56
2019-08-08,HT,0.846,3.91
2019-08-08,HT,0.847,3.92
2019-08-08,HT,0.808,3.75
2019-08-08,HT,0.829,3.84
2019-08-08,HT,0.696,3.26
2019-08-08,HT,0.227,1.22
2019-08-08,BO,0.496,2.39
2019-08-08,BO,0.529,2.53
2019-08-08,BO,0.506,2.43
2019-08-08,BO,0.501,2.41
2019-08-08,PK,0.318,1.62
2019-08-08,PK,0.295,1.51
2019-08-08,PK,0.281,1.45
2019-08-08,PK,0.306,1.56
2019-08-08,PK,0.314,1.6
2019-08-08,PK,0.275,1.43
2019-08-08,PK,0.294,1.51
2019-08-09,PK,0.409,2.01
2019-08-09,PK,0.431,2.1
2019-08-09,PK,0.426,2.08
2019-08-09,PK,0.428,2.09
2019-08-09,PK,0.431,2.11
2019-08-09,PK,0.417,2.04
2019-08-09,PK,0.855,3.95
2019-08-09,PK,0.847,3.91
2019-08-09,BCR,1.138,5.18
2019-08-09,BCR,1.142,5.2
2019-08-09,BCR,1.104,5.04
2019-08-09,BCR,1.101,5.02
2019-08-09,BCR,1.011,4.63
2019-08-09,BCR,0.893,4.12
2019-08-12,BCR,0.158,0.82
2019-08-12,BCR,0.2,1.0
2019-08-12,BCR,0.204,1.02
2019-08-12,BCR,0.162,0.84
2019-08-12,BCR,0.204,1.02
2019-08-12,BCR,0.267,1.29
2019-08-12,BCR,0.217,1.08
2019-08-12,BCR,0.203,1.01
2019-08-12,PK,0.104,0.58
2019-08-12,PK,0.087,0.51
2019-08-12,PK,0.083,0.49
2019-08-12,PK,0.066,0.42
2019-08-12,PK,0.056,0.38
2019-08-12,PK,0.066,0.42
2019-08-12,PK,0.077,0.47
2019-08-12,PK,0.077,0.47
2019-08-12,PK,0.084,0.5
2019-08-13,BCR,0.26,1.26
2019-08-13,BCR,0.245,1.2
2019-08-13,BCR,0.238,1.17
2019-08-13,BCR,0.24,1.18
2019-08-13,BCR,0.236,1.16
2019-08-13,BCR,0.239,1.17
2019-08-13,BCR,0.257,1.25
2019-08-13,BCR,0.231,1.13
2019-08-13,BCR,0.201,1.01
2019-08-13,BCR,0.225,1.11
2019-08-13,BCR,0.222,1.1
2019-08-13,BCR,0.208,1.04
2019-08-13,BCR,0.208,1.03
2019-08-13,BCR,0.217,1.08
2019-08-13,BCR,0.233,1.15
2019-08-13,BCR,0.244,1.19
2019-08-13,BCR,0.233,1.15
2019-08-13,BCR,0.264,1.28
2019-08-13,BCR,0.253,1.23
2019-08-13,BCR,0.231,1.14
2019-08-13,BCR,0.239,1.17
2019-08-13,BCR,0.222,1.1
2019-08-13,BCR,0.232,1.14
2019-08-13,BCR,0.265,1.29
2019-08-13,BCR,0.231,1.13
2019-08-13,BCR,0.258,1.25
2019-08-13,BCR,0.248,1.21
2019-08-13,BCR,0.256,1.24
2019-08-13,BCR,0.283,1.36
2019-08-13,BCR,0.24,1.17
2019-08-13,BCR,0.227,1.12
2019-08-13,BCR,0.242,1.19
2019-08-13,BCR,0.25,1.22
2019-08-13,BCR,0.24,1.18
2019-08-13,BCR,0.231,1.14
2019-08-13,LB,0.053,0.36
2019-08-13,LB,0.055,0.37
2019-08-13,LB,0.034,0.28
2019-08-13,LB,0.053,0.36
2019-08-13,LB,0.049,0.35
2019-08-13,LB,0.019,0.21
2019-08-13,LB,0.019,0.21
2019-08-13,LB,0.034,0.28
2019-08-13,LB,0.051,0.35
2019-08-13,LB,0.037,0.29
2019-08-13,LB,0.053,0.36
2019-08-13,LB,0.05,0.35
2019-08-13,LB,0.036,0.29
2019-08-13,LB,0.058,0.38
2019-08-13,LB,0.051,0.35
2019-08-13,LB,0.045,0.33
2019-08-13,LB,0.031,0.26
2019-08-13,LB,0.022,0.23
2019-08-13,LB,0.042,0.31
2019-08-13,LB,0.035,0.28
2019-08-13,LB,0.046,0.33
2019-08-13,LB,0.04,0.3
2019-08-13,LB,0.029,0.26
2019-08-13,LB,0.038,0.3
2019-08-13,LB,0.083,0.49
2019-08-13,LB,0.087,0.51
2019-08-13,LB,0.032,0.27
2019-08-13,LB,0.024,0.24
2019-08-13,LB,0.037,0.29
2019-08-13,LB,0.054,0.37
2019-08-13,LB,0.049,0.35
2019-08-13,LB,0.046,0.33
2019-08-13,LB,0.028,0.25
2019-08-13,HT,0.059,0.39
2019-08-13,HT,0.055,0.37
2019-08-13,HT,0.036,0.29
2019-08-13,HT,0.046,0.33
2019-08-13,HT,0.064,0.41
2019-08-13,HT,0.052,0.36
2019-08-13,HT,0.015,0.2
2019-08-13,HT,0.023,0.23
2019-08-13,HT,0.03,0.26
2019-08-13,HT,0.042,0.31
2019-08-13,HT,0.057,0.38
2019-08-13,HT,0.057,0.38
2019-08-13,HT,0.039,0.3
2019-08-13,HT,0.042,0.31
2019-08-13,HT,0.056,0.37
2019-08-13,BO,0.077,0.47
2019-08-13,BO,0.057,0.38
2019-08-13,BO,0.05,0.35
2019-08-13,BO,0.061,0.39
2019-08-13,BO,0.069,0.43
2019-08-13,BO,0.09,0.52
2019-08-13,BO,0.094,0.54
2019-08-13,BO,0.074,0.45
2019-08-13,BO,0.07,0.44
2019-08-13,BO,0.084,0.5
2019-08-13,BO,0.092,0.53
2019-08-13,BO,0.104,0.59
2019-08-13,BO,0.078,0.47
2019-08-13,BO,0.08,0.48
2019-08-13,BO,0.07,0.44
2019-08-13,PK,0.128,0.69
2019-08-13,PK,0.104,0.58
2019-08-13,PK,0.094,0.54
2019-08-13,PK,0.069,0.43
2019-08-13,PK,0.06,0.39
2019-08-13,PK,0.061,0.4
2019-08-13,PK,0.073,0.45
2019-08-13,PK,0.063,0.4
2019-08-13,PK,0.067,0.42
2019-08-13,PK,0.055,0.37
2019-08-13,PK,0.065,0.41
2019-08-13,PK,0.052,0.36
2019-08-13,PK,0.054,0.37
2019-08-13,PK,0.064,0.41
2019-08-13,PK,0.063,0.41
2019-08-13,PK,0.069,0.43
2019-08-13,PK,0.071,0.44
2019-08-13,PK,0.074,0.45
2019-08-15,BCR,0.23,1.13
2019-08-15,BCR,0.243,1.19
2019-08-15,BCR,0.283,1.36
2019-08-15,BCR,0.266,1.29
2019-08-15,BCR,0.274,1.32
2019-08-15,BCR,0.288,1.38
2019-08-15,LB,0.056,0.37
2019-08-15,LB,0.045,0.33
2019-08-15,LB,0.067,0.42
2019-08-15,LB,0.086,0.51
2019-08-15,HT,0.158,0.82
2019-08-15,HT,0.147,0.77
2019-08-15,HT,0.154,0.8
2019-08-15,HT,0.144,0.76
2019-08-15,HT,0.142,0.75
2019-08-15,HT,0.146,0.77
2019-08-15,HT,0.135,0.72
2019-08-15,HT,0.14,0.74
2019-08-15,HT,0.149,0.78
2019-08-15,HT,0.154,0.8
2019-08-15,BO,0.119,0.65
2019-08-15,BO,0.103,0.58
2019-08-15,BO,0.1,0.57
2019-08-15,BO,0.075,0.46
2019-08-15,BO,0.05,0.35
2019-08-15,BO,0.036,0.29
2019-08-15,BO,0.023,0.23
2019-08-15,BO,0.03,0.26
2019-08-15,BO,0.038,0.29
2019-08-15,BO,0.04,0.3
2019-08-15,BO,0.031,0.27
2019-08-15,PK,0.011,0.18
2019-08-15,PK,0.009,0.17
2019-08-15,PK,0.012,0.18
2019-08-15,PK,0.016,0.2
2019-08-15,PK,0.024,0.23
2019-08-16,PK,0.108,0.6
2019-08-16,PK,0.119,0.65
2019-08-16,PK,0.128,0.69
2019-08-16,PK,0.117,0.64
2019-08-16,PK,0.108,0.6
2019-08-16,PK,0.129,0.69
2019-08-16,BCR,0.123,0.67
2019-08-16,BCR,0.077,0.46
2019-08-16,BCR,0.095,0.54
2019-08-16,BCR,0.114,0.63
2019-08-16,BCR,0.113,0.62
2019-08-16,BCR,0.111,0.61
2019-08-16,BCR,0.115,0.63
2019-08-19,BCR,0.042,0.31
2019-08-19,BCR,0.047,0.33
2019-08-19,BCR,0.042,0.31
2019-08-19,BCR,0.045,0.33
2019-08-19,BCR,0.052,0.36
2019-08-19,BCR,0.047,0.33
2019-08-19,BCR,0.044,0.32
2019-08-19,PK,0.047,0.34
2019-08-19,PK,0.046,0.33
2019-08-19,PK,0.029,0.26
2019-08-19,PK,0.011,0.18
2019-08-19,PK,0.019,0.21
2019-08-19,PK,0.048,0.34
2019-08-19,PK,0.066,0.42
2019-08-20,BCR,0.125,0.67
2019-08-20,BCR,0.122,0.66
2019-08-20,BCR,0.145,0.76
2019-08-20,BCR,0.165,0.85
2019-08-20,BCR,0.176,0.9
2019-08-20,BCR,0.165,0.85
2019-08-20,BCR,0.123,0.67
2019-08-20,BCR,0.123,0.67
2019-08-20,BCR,0.159,0.82
2019-08-20,BCR,0.127,0.69
2019-08-20,BCR,0.098,0.56
2019-08-20,PK,0.052,0.36
2019-08-20,PK,0.057,0.38
2019-08-20,PK,0.046,0.33
2019-08-20,PK,0.025,0.24
2019-08-20,PK,0.034,0.28
2019-08-20,PK,0.053,0.36
2019-08-21,BCR,0.113,0.62
2019-08-21,BCR,0.125,0.68
2019-08-21,BCR,0.108,0.6
2019-08-21,BCR,0.122,0.66
2019-08-21,BCR,0.109,0.61
2019-08-21,BCR,0.118,0.64
2019-08-21,BCR,0.137,0.73
2019-08-21,BCR,0.126,0.68
2019-08-21,BCR,0.124,0.67
2019-08-21,BCR,0.117,0.64
2019-08-21,PK,0.039,0.3
2019-08-21,PK,0.054,0.37
2019-08-21,PK,0.05,0.35
2019-08-21,PK,0.036,0.29
2019-08-21,PK,0.043,0.32
2019-08-22,BCR,0.096,0.55
2019-08-22,BCR,0.12,0.65
2019-08-22,BCR,0.128,0.69
2019-08-22,BCR,0.1,0.57
2019-08-22,BCR,0.079,0.48
2019-08-22,BCR,0.074,0.45
2019-08-22,BCR,0.073,0.45
2019-08-22,BCR,0.072,0.45
2019-08-22,LB,0.047,0.33
2019-08-22,LB,0.056,0.37
2019-08-22,LB,0.052,0.36
2019-08-22,HT,0.032,0.27
2019-08-22,HT,0.057,0.38
2019-08-22,HT,0.09,0.52
2019-08-22,HT,0.096,0.55
2019-08-22,HT,0.09,0.52
2019-08-22,HT,0.081,0.49
2019-08-22,HT,0.083,0.49
2019-08-22,HT,0.059,0.39
2019-08-22,HT,0.049,0.35
2019-08-22,HT,0.085,0.5
2019-08-22,HT,0.098,0.56
2019-08-22,BO,0.028,0.25
2019-08-22,PK,0.087,0.51
2019-08-22,PK,0.105,0.59
2019-08-22,PK,0.054,0.36
2019-08-22,PK,0.038,0.3
2019-08-22,PK,0.056,0.38
2019-08-22,PK,0.058,0.38
2019-08-22,PK,0.058,0.38
2019-08-23,PK,0.02,0.22
2019-08-23,PK,0.009,0.17
2019-08-23,PK,0.006,0.16
2019-08-23,PK,0.017,0.21
2019-08-23,PK,0.035,0.29
2019-08-23,PK,0.032,0.27
2019-08-23,PK,0.021,0.22
2019-08-26,PK,0.018,0.21
2019-08-26,PK,0.016,0.2
2019-08-26,PK,0.007,0.16
2019-08-26,PK,0.01,0.17
2019-08-26,PK,0.026,0.24
2019-08-26,PK,0.002,0.14
2019-08-26,BCR,0.021,0.22
2019-08-26,BCR,0.033,0.28
2019-08-26,BCR,0.017,0.21
2019-08-26,BCR,0.027,0.25
2019-08-26,BCR,0.035,0.28
2019-08-27,BCR,0.123,0.67
2019-08-27,BCR,0.537,2.47
2019-08-27,BCR,0.841,3.79
2019-08-27,BCR,0.537,2.47
2019-08-27,BCR,0.124,0.67
2019-08-27,BCR,0.187,0.94
2019-08-27,BCR,0.164,0.84
2019-08-27,BCR,0.08,0.48
2019-08-27,BCR,0.106,0.59
2019-08-27,LB,0.023,0.23
2019-08-27,LB,0.038,0.3
2019-08-27,LB,0.033,0.27
2019-08-27,LB,0.028,0.25
2019-08-27,HT,0.011,0.18
2019-08-27,HT,0.032,0.27
2019-08-27,HT,0.059,0.39
2019-08-27,HT,0.07,0.43
2019-08-27,HT,0.078,0.47
2019-08-27,HT,0.099,0.56
2019-08-27,BO,0.064,0.41
2019-08-27,BO,0.069,0.43
2019-08-27,BO,0.057,0.38
2019-08-27,BO,0.059,0.39
2019-08-27,BO,0.077,0.47
2019-08-27,BO,0.08,0.48
2019-08-27,BO,0.089,0.52
2019-08-27,BO,0.087,0.51
2019-08-27,PK,0.023,0.23
2019-08-27,PK,0.041,0.31
2019-08-27,PK,0.036,0.29
2019-08-27,PK,0.026,0.24
2019-08-27,PK,0.03,0.26
2019-08-27,PK,0.024,0.23
2019-08-27,PK,0.046,0.33
2019-08-27,PK,0.053,0.36
2019-08-28,BCR,0.036,0.29
2019-08-28,BCR,0.039,0.3
2019-08-28,BCR,0.042,0.32
2019-08-28,BCR,0.044,0.32
2019-08-28,BCR,0.044,0.32
2019-08-28,BCR,0.033,0.27
2019-08-29,BCR,0.192,0.97
2019-08-29,BCR,0.215,1.07
2019-08-29,BCR,0.28,1.35
2019-08-29,BCR,0.291,1.4
2019-08-29,BCR,0.276,1.33
2019-08-29,BCR,0.297,1.42
2019-08-29,BCR,0.28,1.35
2019-08-29,BCR,0.205,1.03
2019-08-29,BCR,0.202,1.01
2019-08-29,BCR,0.278,1.34
2019-08-29,BCR,0.355,1.68
2019-08-29,BCR,0.38,1.78
2019-08-29,BCR,0.243,1.19
2019-08-29,BCR,0.23,1.13
2019-08-29,LB,0.02,0.22
2019-08-29,LB,0.022,0.23
2019-08-29,LB,0.02,0.22
2019-08-29,LB,0.049,0.35
2019-08-29,LB,0.046,0.33
2019-08-29,LB,0.017,0.21
2019-08-29,LB,0.004,0.15
2019-08-29,HT,0.015,0.19
2019-08-29,HT,0.007,0.16
2019-08-29,HT,0.012,0.18
2019-08-29,HT,0.016,0.2
2019-08-29,HT,0.021,0.22
2019-08-29,BO,0.053,0.36
2019-08-29,BO,0.049,0.35
2019-08-29,BO,0.042,0.31
2019-08-29,BO,0.047,0.33
2019-08-29,PK,0.068,0.43
2019-08-29,PK,0.072,0.44
2019-08-29,PK,0.052,0.36
2019-08-29,PK,0.053,0.36
2019-08-29,PK,0.052,0.36
2019-08-29,PK,0.036,0.29
2019-08-29,PK,0.028,0.25
2019-08-29,PK,0.032,0.27
2019-09-10,PK,0.041,0.01
2019-09-10,PK,0.057,0.08
2019-09-10,PK,0.053,0.07
2019-09-10,PK,0.047,0.04
2019-09-10,PK,0.054,0.07
2019-09-10,PK,0.064,0.11
2019-09-10,PK,0.048,0.04
