date,ndci,sensor
2020-09-01,-0.34130154694801756,Detroit_Landsat
2020-10-03,0.6611208468105687,Detroit_Landsat
2020-10-19,0.6140744627504996,Detroit_Landsat
2021-01-23,-0.46080437515437567,Detroit_Landsat
2021-02-24,-0.0810573801996689,Detroit_Landsat
2021-04-13,0.01767528460563744,Detroit_Landsat
2021-04-29,0.25837070095973774,Detroit_Landsat
2021-05-15,0.1586611359360098,Detroit_Landsat
2021-05-31,0.182000794150048,Detroit_Landsat
2021-07-18,-0.1584745762711853,Detroit_Landsat
2021-08-03,0.012237739782299679,Detroit_Landsat
2021-08-19,0.47654498161270087,Detroit_Landsat
2021-09-04,-0.016741025790593958,Detroit_Landsat
2022-01-26,-0.28390471244817134,Detroit_Landsat
2022-02-11,-0.3377266590058483,Detroit_Landsat
2022-07-21,0.3142490277211128,Detroit_Landsat
2022-08-06,0.003863670463589583,Detroit_Landsat
2022-11-10,-0.39415083800487566,Detroit_Landsat
2022-11-26,-0.2500444401087697,Detroit_Landsat
2023-01-29,-0.35961292107841175,Detroit_Landsat
2023-03-18,-0.030767870218319792,Detroit_Landsat
2023-05-21,0.0710902527845033,Detroit_Landsat
2023-06-06,0.38840307558706794,Detroit_Landsat
2023-07-08,0.15346629033702786,Detroit_Landsat
2023-08-09,0.2675162208840965,Detroit_Landsat
2023-08-25,0.3091971697714074,Detroit_Landsat
2023-09-10,0.11488410763868755,Detroit_Landsat
2024-03-20,0.10084415117805655,Detroit_Landsat
2024-04-21,0.041562386742923334,Detroit_Landsat
2024-06-24,-0.19480702359053653,Detroit_Landsat
2024-07-10,0.6067985286786319,Detroit_Landsat
2024-07-26,0.5063769553731582,Detroit_Landsat
2024-12-01,-0.17132268158904174,Detroit_Landsat
2025-01-18,-0.4933686581934476,Detroit_Landsat
2025-03-07,-0.2980406021043909,Detroit_Landsat
2025-04-24,-0.062450048819249156,Detroit_Landsat
2025-05-10,0.03844074984180743,Detroit_Landsat
2025-06-11,0.09969195831307688,Detroit_Landsat
2025-06-27,0.4746996719952441,Detroit_Landsat
2013-06-01,0.15623262438711716,Detroit_Landsat
2013-06-17,0.08146389770031835,Detroit_Landsat
2013-07-03,0.14504633115004942,Detroit_Landsat
2013-07-19,0.08917626448068738,Detroit_Landsat
2013-08-04,0.08158615247542957,Detroit_Landsat
2013-08-20,0.09789169085529867,Detroit_Landsat
2013-10-23,0.05916752204782492,Detroit_Landsat
2013-11-24,-0.12347159464333111,Detroit_Landsat
2013-12-26,-0.13982934487718734,Detroit_Landsat
2014-06-04,-0.21751248871555334,Detroit_Landsat
2014-06-20,0.10776514644337862,Detroit_Landsat
2014-07-06,0.056793274800220464,Detroit_Landsat
2014-08-07,0.2076751035791808,Detroit_Landsat
2014-08-23,0.36088448111108595,Detroit_Landsat
2014-11-11,-0.07222242390701447,Detroit_Landsat
2015-01-30,-0.4154795639448821,Detroit_Landsat
2015-04-20,0.06893421276484732,Detroit_Landsat
2015-06-07,-0.20157427903897954,Detroit_Landsat
2015-06-23,0.1106887533829159,Detroit_Landsat
2015-08-10,0.18422052244586173,Detroit_Landsat
2015-08-26,0.1264910912311512,Detroit_Landsat
2015-09-11,0.28029927938584176,Detroit_Landsat
2015-09-27,-0.22022805124968745,Detroit_Landsat
2015-10-13,-0.0650354086245652,Detroit_Landsat
2016-01-01,-0.5572908425106754,Detroit_Landsat
2016-04-06,-0.5141628269808692,Detroit_Landsat
2016-05-08,0.4652451481235515,Detroit_Landsat
2016-06-25,-0.09832282395826286,Detroit_Landsat
2016-07-11,-0.39507367506603147,Detroit_Landsat
2016-07-27,0.022359094256560137,Detroit_Landsat
2016-08-12,-0.10086478669836968,Detroit_Landsat
2016-08-28,0.269596452912626,Detroit_Landsat
2016-09-13,-0.042682143721447234,Detroit_Landsat
2016-09-29,0.0065943631388519185,Detroit_Landsat
2016-12-18,-0.043080107740305566,Detroit_Landsat
2017-01-03,-0.22637914093396821,Detroit_Landsat
2017-05-27,-0.24346404940899372,Detroit_Landsat
2017-06-28,0.05391252869538511,Detroit_Landsat
2017-07-14,0.34931974901787527,Detroit_Landsat
2017-07-30,0.040381514117118954,Detroit_Landsat
2017-08-31,0.05434273370302465,Detroit_Landsat
2017-12-05,-0.12702367266875067,Detroit_Landsat
2017-12-21,0.017455855575096057,Detroit_Landsat
2018-01-06,-0.37943905288788876,Detroit_Landsat
2018-02-07,0.23514099527239135,Detroit_Landsat
2018-03-11,-0.08033174258652687,Detroit_Landsat
2018-04-28,0.30645318856172016,Detroit_Landsat
